"","V2","V3"
"10858",-2.15067936736884,"CYP46A1"
"9420",-0.37491718883548,"CYP7B1"
"1581",-1.91779746145235,"CYP7A1"
"1593",0.259419519828824,"CYP27A1"
"6718",-0.841259288496135,"AKR1D1"
"1109",-0.693791441203833,"AKR1C4"
"23600",0,"AMACR"
"8309",-2.64106057572608,"ACOX2"
"9023",-1.46813313736747,"CH25H"
"3295",-1.09733994240522,"HSD17B4"
"6342",-0.525090440812182,"SCP2"
"10998",0,"SLC27A5"
"570",0.710746591060886,"BAAT"
"80270",0,"HSD3B7"
"1582",-1.61103647084214,"CYP8B1"
"51302",-1.15984097597508,"CYP39A1"
"10005",0.56442966470404,"ACOT8"
