"","V2","V3"
"55577",0.696473948816376,"NAGK"
"5238",0.514589423556658,"PGM3"
"6675",0.674963463091387,"UAP1"
"10020",-0.806214649666176,"GNE"
"54187",0.907560738502614,"NANS"
"140838",0.459920822568221,"NANP"
"10007",0.245666058627519,"GNPDA1"
"51005",0.311866013478268,"AMDHD2"
"2673",0.356509995832594,"GFPT1"
"64841",0.537111885854503,""
"5973",0.608822600660077,"RENBP"
"3073",0,"HEXA"
"1118",0,"CHIT1"
"80896",0.615503655114679,"NPL"
"3098",0.323616114940935,"HK1"
"55907",0.706602889297728,"CMAS"
"1727",-0.587318035014106,"CYB5R3"
"2592",-0.611845308441908,"GALT"
"2582",1.42011620550585,"GALE"
"7358",-0.392762163601193,"UGDH"
"80146",0.53828100260423,"UXS1"
"4351",-0.375874376865876,"MPI"
"5372",0,"PMM1"
"5236",-0.511693531331932,"PGM1"
"2584",0.901745364048038,"GALK1"
"29925",0.569050081303611,"GMPPB"
"8790",-0.281600153881072,"FPGT"
"197258",0,"FUK"
"2762",1.28695632971171,"GMDS"
"7264",1.77808831382599,"TSTA3"
"2821",0.901142158781401,"GPI"
"7360",-0.645770102275179,"UGP2"
"2645",-2.05632335429501,"GCK"
