"","V2","V3"
"3292",-0.482506654221361,"HSD17B1"
"412",-1.49931381107997,"STS"
"6820",0,"SULT2B1"
"1583",-2.27117225980323,"CYP11A1"
"1586",-0.433245552149631,"CYP17A1"
"1589",-2.12387433377853,"CYP21A2"
"3283",-1.56638374730095,"HSD3B1"
"9420",-0.37491718883548,"CYP7B1"
"1584",0,""
"1543",-2.79685172748422,"CYP1A1"
"6715",1.7534763255902,"SRD5A1"
"1109",-0.693791441203833,"AKR1C4"
"1585",-0.142805388927708,"CYP11B2"
"6718",-0.841259288496135,"AKR1D1"
"3290",-2.15783914581789,"HSD11B1"
"3291",0.790262799153632,"HSD11B2"
"3293",-1.52023865566891,"HSD17B3"
"3294",-0.748102716308839,"HSD17B2"
"7363",-3.23356939146179,"UGT2B4"
"1588",0,""
"1577",-2.14315642049388,""
"1312",0.270191977407624,"COMT"
"1545",0,"CYP1B1"
"6783",0.820817207565697,"SULT1E1"
"1581",-1.91779746145235,"CYP7A1"
"1571",-1.50943676443857,"CYP2E1"
"1576",-2.99428969847422,"CYP3A4"
