"","V2","V3"
"57733",-1.18185234331396,"GBA3"
"3098",0.323616114940935,"HK1"
"2548",0.521949923715575,"GAA"
"6476",0,"SI"
"80146",0.53828100260423,"UXS1"
"5167",-1.11197537579983,"ENPP1"
"283209",0.602543760893836,"PGM2L1"
"7358",-0.392762163601193,"UGDH"
"7360",-0.645770102275179,"UGP2"
"7363",-3.23356939146179,"UGT2B4"
"2990",0.365342858069878,"GUSB"
"2997",0,"GYS1"
"5236",-0.511693531331932,"PGM1"
"2538",-0.294592539003603,"G6PC"
"2645",-2.05632335429501,"GCK"
"2821",0.901142158781401,"GPI"
"178",-0.64818562657793,"AGL"
"2632",-1.15927409728303,"GBE1"
"11181",-1.97844037867355,"TREH"
"276",0.904021925966394,"AMY1A"
"8972",-0.889543747307478,"MGAM"
"5834",-0.207540495735788,"PYGB"
