"","V2","V3"
"84992",0,"PIGY"
"8818",0.795821296692079,"DPM2"
"9091",0.349248031989891,"PIGQ"
"51227",-0.339377027429729,"PIGP"
"5283",-0.531873668664313,"PIGH"
"5279",0.642103863998397,"PIGC"
"54965",0.316019801793231,"PIGX"
"128869",0.815221439134287,"PIGU"
"51604",0,"PIGT"
"94005",-0.35439471881386,"PIGS"
"93183",0.56251243311924,"PIGM"
"5281",0,"PIGF"
"9487",-0.653818709769703,"PIGL"
"10026",-0.425530426019137,"PIGK"
"9488",-0.534444152964269,"PIGB"
"8733",0.728622348135424,"GPAA1"
"80055",-1.40727269876917,"PGAP1"
"23556",0,"PIGN"
"5277",0.282969187707237,"PIGA"
"2822",-3.01384446390575,"GPLD1"
"84720",0.330919702156166,"PIGO"
"284098",0.70364580014163,"PIGW"
"55650",-0.708861301384361,"PIGV"
