"","V2","V3"
"1571",-1.50943676443857,"CYP2E1"
"2938",-1.67556687565398,"GSTA1"
"7363",-3.23356939146179,"UGT2B4"
"218",-3.30012207576669,"ALDH3A1"
"124",-6.88976184229454,"ADH1A"
"2052",-0.706079371352288,"EPHX1"
"1543",-2.79685172748422,"CYP1A1"
"1544",-1.09369661363775,"CYP1A2"
"1576",-2.99428969847422,"CYP3A4"
"1553",0,"CYP2A13"
"8574",-0.198838239483374,"AKR7A2"
"1545",0,"CYP1B1"
"6822",0,"SULT2A1"
"1555",-0.571999128074239,"CYP2B6"
"1109",-0.693791441203833,"AKR1C4"
"3290",-2.15783914581789,"HSD11B1"
"873",0.301513823438819,"CBR1"
"1548",-5.49159654469147,"CYP2A6"
"1565",0.522744891627116,"CYP2D6"
"1559",-0.585338329689483,"CYP2C9"
