"","V2","V3"
"3376",0.528404139444019,"IARS"
"4677",0.313511516139953,"NARS"
"3035",0,"HARS"
"2193",0.893414121243453,"FARSA"
"5917",0.204326582811545,"RARS"
"5859",-0.26409301845039,"QARS"
"833",0.414771148146056,"CARS"
"2617",1.24264736354615,"GARS"
"1615",0,"DARS"
"6301",0,"SARS"
"4141",0.833340812635769,"MARS"
"7407",0.982472808342065,"VARS"
"16",0.586197368111432,"AARS"
"3735",0.314669102310102,"KARS"
"23395",0.134517871559567,"LARS2"
"6897",0.90620157062363,"TARS"
"7453",0.700997142566137,"WARS"
"123263",-0.219087034132762,"MTFMT"
"8565",1.04779617915142,"YARS"
"2058",0.95576193346966,"EPRS"
"5188",-0.393626348859987,"PET112"
"118672",0,"PSTK"
"51091",-1.04763303250126,"SEPSECS"
