"","V2","V3"
"226",0.670086671477394,"ALDOA"
"217",-2.11599708909376,"ALDH2"
"218",-3.30012207576669,"ALDH3A1"
"10327",0.557359207717377,"AKR1A1"
"124",-6.88976184229454,"ADH1A"
"5160",0.221487843478281,"PDHA1"
"1737",0,"DLAT"
"3939",0.643860154277865,"LDHA"
"5313",0,"PKLR"
"2023",0.881132046679546,"ENO1"
"669",0.315194304113846,"BPGM"
"2597",1.51529648333861,"GAPDH"
"7167",1.27976667127028,"TPI1"
"5211",0.775894644095606,"PFKL"
"2203",-1.12125910712457,"FBP1"
"2821",0.901142158781401,"GPI"
"5236",-0.511693531331932,"PGM1"
"3098",0.323616114940935,"HK1"
"2645",-2.05632335429501,"GCK"
"130589",0,"GALM"
"2538",-0.294592539003603,"G6PC"
"1738",-0.154933914585693,"DLD"
"5230",1.08605138017183,"PGK1"
"5105",-7.14393405743295,"PCK1"
"55902",-1.48731565290155,"ACSS2"
"83440",0.391235231443525,"ADPGK"
