"","StromalScore","ImmuneScore","ESTIMATEScore","APM1","APM2","Angiogenesis","B.cells","CD8.T.cells","CTLA4","Cytotoxic.cells","DC","Eosinophils","Macrophages","Mast.cells","NK.CD56bright.cells","NK.CD56dim.cells","NK.cells","Neutrophils","PD1","PDL1","T.cells","T.helper.cells","Tcm.cells","Tem.cells","Tfh.cells","Tgd.cells","Th1.cells","Th17.cells","Th2.cells","Treg.cells"
"3-(N-acetyl-L-cystein-S-yl) acetaminophen",0.722259119221075,0.310699343988792,0.447001791909365,0.722259119221075,0.0615263232625156,0.271026311802249,0.447001791909365,0.578280790052397,0.752231340652365,0.752231340652365,0.752231340652365,0.874850983135112,0.142756190484573,0.874850983135112,0.524042705210932,0.497760899098685,0.874850983135112,0.722259119221075,0.722259119221075,0.752231340652365,0.310699343988792,0.118238136881701,0.752231340652365,0.0615263232625156,0.937266105159642,0.18513455725443,0.200781644141159,0.578280790052397,0.217194922304716,0.0228994945517683
"3-aminoisobutyrate",0.0607282533857394,0.485475943733222,0.503066960517545,0.576257826919622,0.775664871585324,0.0655332271928348,0.137219212931031,0.402135894917861,0.356039941834193,0.0655332271928348,0.172786506584626,0.402135894917861,0.576257826919622,0.313026082995925,0.775664871585324,0.902917866811604,0.0706011110697353,0.0031151751422363,0.503066960517545,0.576257826919622,0.817650128521416,0.12916175578724,0.0655332271928347,0.924426257832482,0.754880444355198,0.356039941834194,0.356039941834194,0.154327160537791,0.0104817749990729,0.860103507719015
"adenosine 3'-monophosphate (3'-AMP)",0.881472363014635,0.19262499772471,0.451196804369117,0.273172593057827,0.213864224336727,0.0308508738328496,0.503066960517545,0.434522554208937,0.172786506584626,0.203068420186092,0.0230588742090162,0.12142915576969,0.114016394963896,0.106918151178142,0.286102697970978,0.313026082995925,0.881472363014635,0.341354869770817,0.0655332271928348,0.989189709913342,0.163386034746161,0.576257826919622,0.203068420186092,0.924426257832482,0.12142915576969,0.273172593057827,0.468183503088795,0.299387684486896,0.154327160537791,0.100128813234869
"3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)",0.264066048723956,0.738801708682206,0.3176478222527,0.779617362063818,0.678723941700024,0.50053383070781,0.59175724019608,0.324727207069298,0.678723941700024,0.769362444089561,0.738801708682205,0.610717739317404,0.527239748142483,0.448968126155451,0.283517752717117,0.276947700273761,0.0255251594107471,0.582361374840651,0.810566097421653,0.0228823187879754,0.276947700273761,0.708576497974754,0.841760251396407,0.509369688809352,0.216015786526009,0.0913410454299228,0.407993025415916,0.416037315053587,0.457385226153353,0.63956242608364
"3'-dephosphocoenzyme A",0.550891856739958,0.142756190484573,0.722259119221075,0.606180472434451,0.18513455725443,0.692633324232251,0.217194922304716,0.606180472434451,0.310699343988792,0.692633324232251,0.310699343988792,0.217194922304716,0.142756190484573,0.722259119221075,0.0228994945517683,0.874850983135112,0.550891856739958,0.843861722805674,0.0966088843343122,0.0615263232625155,0.398802959515971,0.217194922304716,0.843861722805674,0.497760899098685,0.0868422905453508,0.550891856739958,0.447001791909365,0.843861722805674,0.905998869413162,0.843861722805674
"3-hydroxy-3-methylglutarate",0.12142915576969,0.371067789395025,0.693511174791049,0.673423202665486,0.860103507719015,0.0187283868010195,0.12916175578724,0.83882493483871,0.356039941834194,0.817650128521417,0.0167992340927046,0.434522554208938,0.614426013724972,0.520948935577084,0.418166994020656,0.633869587610079,0.434522554208938,0.693511174791049,0.19262499772471,0.213864224336727,0.924426257832482,0.989189709913342,0.434522554208937,0.693511174791049,0.145606226031775,0.924426257832482,0.633869587610079,0.163386034746161,0.0759390758518602,0.356039941834194
"3-hydroxybutyrylcarnitine (1)",0.19262499772471,0.775664871585324,0.576257826919622,0.557553078061045,0.614426013724972,0.418166994020657,0.0874530601806712,0.260598370671166,0.796592401118967,0.172786506584626,0.386434553629285,0.967576156202937,0.945983670156841,0.754880444355198,0.468183503088795,0.371067789395025,0.0167992340927046,0.19262499772471,1,0.775664871585324,0.817650128521417,0.225014088667236,0.106918151178142,0.817650128521416,0.989189709913342,0.182531860964529,0.485475943733222,0.106918151178142,0.0280703042358757,0.59521871798588
"3-hydroxybutyrylcarnitine (2)",0.0655332271928348,0.451196804369117,0.485475943733222,0.945983670156841,0.673423202665486,0.273172593057827,0.106918151178142,0.633869587610079,0.576257826919622,0.0439890872097468,0.327015951002671,0.468183503088795,0.881472363014635,0.881472363014635,0.402135894917861,0.734251788754801,0.0118658922903862,0.0815541216928155,0.468183503088794,0.418166994020656,0.989189709913342,0.182531860964529,0.19262499772471,0.817650128521417,0.902917866811604,0.182531860964529,0.299387684486895,0.19262499772471,0.0439890872097469,0.860103507719015
"3-hydroxydecanoate",0.273172593057827,0.299387684486896,0.967576156202937,0.902917866811604,0.945983670156841,0.633869587610079,0.0118658922903862,0.881472363014635,0.576257826919622,0.260598370671166,0.213864224336727,0.557553078061045,0.967576156202937,0.503066960517545,0.236519264676913,0.902917866811604,0.0478169053553036,0.248380568071137,0.371067789395024,0.386434553629285,0.59521871798588,0.0655332271928347,0.163386034746161,0.520948935577084,0.860103507719015,0.539113807034715,0.653538937959263,0.182531860964529,0.0254755837807706,0.434522554208937
"3-hydroxyhexanoate",0.62749486595089,0.445725659891341,0.589150557249191,0.666684498280762,0.0792964878717761,0.788478313421582,0.666684498280762,0.646989097896852,0.445725659891341,0.293358592377608,0.767803987378345,0.429054848700468,0.155842955629683,0.830184743518939,0.686570584150372,0.462693557644972,0.830184743518939,0.412687797958505,0.429054848700468,0.218234287814153,0.533389658788904,0.935974749691414,0.957295539966406,0.666684498280762,0.00877258597905236,0.241865561477893,0.957295539966406,0.809275856813226,0.175228114065639,0.589150557249191
"3-hydroxyhippurate",0.694830743333518,0.426175240083245,0.873493762145745,0.694830743333518,0.471748660503552,0.260260348119105,0.435116132967087,0.71659703936098,0.0861917047002035,0.760688199278719,0.341814628423491,0.374432587815277,0.782984361724339,0.953859142323981,0.816700522795399,0.391311467247695,0.0671154670199584,0.227262812594095,0.529178190201111,0.873493762145745,0.326087402946485,0.11260935978213,0.0178435557934578,0.988459825001309,0.179847045399238,0.630815293997744,0.529178190201111,0.246751888630833,0.143763166452777,0.5690008370884
"3-hydroxyisobutyrate",0.788478313421582,0.830184743518939,0.830184743518939,0.0575290792418909,0.809275856813226,0.851192958941081,0.893458705879011,0.788478313421582,0.380889759521277,0.809275856813226,0.747264597168345,0.935974749691414,0.872288363084034,0.307102493519774,0.279960573486871,0.872288363084034,0.206950859253419,0.412687797958505,0.62749486595089,0.00174162422812964,0.608212031580995,0.445725659891341,0.350377178579973,0.62749486595089,0.185448415777841,0.365470183682198,0.767803987378345,0.767803987378345,0.589150557249191,0.206950859253418
"3-hydroxylaurate",0.299387684486895,0.503066960517545,0.881472363014635,0.860103507719015,0.881472363014635,0.902917866811604,0.0370010457545527,0.734251788754801,0.83882493483871,0.260598370671166,0.503066960517545,0.924426257832482,0.924426257832482,0.59521871798588,0.673423202665486,0.796592401118968,0.0815541216928155,0.341354869770817,0.775664871585324,0.754880444355198,0.796592401118967,0.106918151178142,0.172786506584626,0.614426013724972,0.633869587610079,0.451196804369117,0.881472363014635,0.313026082995925,0.0874530601806712,0.225014088667236
"3-hydroxymyristate",0.693511174791049,0.503066960517545,0.775664871585324,0.796592401118968,0.371067789395025,1,0.0706011110697353,0.967576156202937,0.713791318994479,0.341354869770817,0.434522554208938,0.734251788754801,0.313026082995925,0.485475943733222,0.614426013724972,0.796592401118967,0.386434553629285,0.248380568071137,0.860103507719015,0.557553078061045,0.754880444355198,0.248380568071136,0.12916175578724,0.59521871798588,0.299387684486895,0.734251788754801,0.693511174791049,0.12142915576969,0.0478169053553035,0.418166994020657
"3-hydroxyoctanoate",0.203068420186092,0.539113807034715,0.83882493483871,0.967576156202937,0.881472363014635,0.614426013724972,0.0370010457545527,0.734251788754801,0.989189709913342,0.19262499772471,0.341354869770817,0.817650128521417,0.633869587610079,0.860103507719015,0.557553078061045,0.754880444355198,0.182531860964529,0.106918151178142,0.576257826919622,0.902917866811604,0.754880444355198,0.114016394963896,0.327015951002671,0.557553078061045,0.356039941834194,0.576257826919622,0.817650128521417,0.402135894917861,0.0338251607875948,0.286102697970978
"3-indoxyl sulfate",0.213864224336727,0.775664871585324,0.213864224336727,0.485475943733222,0.83882493483871,0.163386034746161,0.775664871585324,0.137219212931031,0.485475943733222,0.203068420186092,0.945983670156841,0.881472363014635,0.468183503088794,0.881472363014635,0.434522554208938,0.0655332271928347,0.00921598665454992,0.327015951002671,0.775664871585324,0.485475943733222,0.576257826919622,0.754880444355198,0.248380568071137,0.273172593057827,0.203068420186092,0.0478169053553035,0.0706011110697353,0.434522554208938,0.468183503088795,0.19262499772471
"3-methyl-2-oxobutyrate",0.593982459562779,0.177197391345227,0.51706246955549,0.222294231865747,0.247140923008748,0.613855791268312,0.00534044344098426,0.44473001942767,0.593982459562779,0.287266018557274,0.0554526120699673,0.654298985497069,0.593982459562779,0.613855791268312,0.330761944057365,0.361584555686091,0.462351459849345,0.593982459562779,0.105094079748197,0.0461806329345658,0.345993661494477,0.301394197046233,0.51706246955549,0.51706246955549,0.234526293394319,0.613855791268312,0.633965058836215,0.498526210519246,0.120914016593328,0.51706246955549
"3-methylglutaconate",0.74378263022693,0.439068351733445,0.439068351733445,0.292925277607837,0.46481956071729,0.723128012702154,0.286093457569867,0.806614268677217,0.712861657246498,0.439068351733445,0.216895192817181,0.518302581473087,0.723128012702154,0.211150153517852,0.228659091178821,0.509211994902577,0.153961357221426,0.583784434532632,0.343216056936931,0.0106864792440188,0.652207797497091,0.662197288983884,0.564756843380434,0.422284822639414,0.00374589683788555,0.913485416831837,0.94587512407963,0.163544459641922,0.343216056936931,0.603052441135044
"3-phosphoglycerate",0.356039941834194,0.0655332271928347,0.713791318994479,0.673423202665486,0.754880444355198,0.299387684486895,0.0655332271928347,0.633869587610079,0.0815541216928155,0.163386034746161,0.12916175578724,0.0561788662417929,0.924426257832482,0.734251788754801,0.796592401118968,0.902917866811604,0.0338251607875947,0.0403864039827663,0.100128813234869,0.503066960517545,0.19262499772471,0.0230588742090161,0.0230588742090161,0.775664871585324,0.371067789395024,0.796592401118968,0.653538937959263,0.0815541216928155,0.0403864039827663,0.59521871798588
"3-sulfo-L-alanine",0.116339458861796,0.862673046727988,0.416037315053588,0.221716410534838,0.573023323688132,0.233380125668916,0.270463710369742,0.145364283163527,0.708576497974754,0.0204398602991254,0.483065408077625,0.748953201612898,0.957588816697064,0.448968126155451,0.483065408077625,0.424157749994814,0.105143271073346,0.00557458130156403,0.968186220907239,0.368938990523154,0.800220634715976,0.194088554513999,0.163815945394852,0.789903906035232,0.483065408077625,0.290173575781186,0.264066048723956,0.221716410534838,0.0596956423215482,0.659047134066959
"3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1)",0.158615526447877,0.907845128118603,0.326087402946485,0.828004273108697,0.148612636917178,0.727552668351942,0.609948988666334,0.519409044953238,0.71659703936098,0.00323963598903989,0.953859142323981,0.862084053251338,0.816700522795399,0.884925141850393,0.630815293997745,0.828004273108697,0.153563290655135,0.079477798305379,0.89637624778979,0.919329824440966,0.490570675311657,0.662569701911833,0.816700522795399,0.684023561403914,0.246751888630833,0.125367943517716,0.310754976066712,0.500103997909273,0.260260348119105,0.907845128118603
"3-ureidopropionate",0.713791318994479,0.734251788754801,0.633869587610079,0.967576156202937,0.817650128521417,0.775664871585324,0.902917866811604,0.557553078061045,0.503066960517545,0.225014088667236,0.693511174791049,0.945983670156841,0.0759390758518602,0.434522554208938,0.0118658922903862,0.356039941834194,0.434522554208937,0.989189709913342,0.945983670156841,0.182531860964529,0.468183503088795,0.924426257832482,0.313026082995925,0.817650128521416,0.59521871798588,0.468183503088795,0.19262499772471,0.924426257832482,0.775664871585324,0.989189709913342
"4-acetamidobenzoate",0.924426257832482,0.451196804369117,0.673423202665486,1,0.402135894917861,0.734251788754801,0.172786506584626,0.557553078061045,0.313026082995925,0.356039941834194,0.557553078061045,0.503066960517545,0.754880444355198,0.0370010457545527,0.236519264676913,0.673423202665486,0.576257826919622,0.754880444355198,0.539113807034715,0.503066960517545,0.693511174791049,0.451196804369117,0.468183503088794,0.967576156202937,0.989189709913342,0.653538937959263,0.557553078061045,0.299387684486895,0.172786506584626,0.945983670156841
"4-acetaminophen sulfate",0.775664871585324,0.713791318994479,0.817650128521417,0.299387684486895,0.775664871585324,0.881472363014635,0.557553078061045,0.503066960517545,0.434522554208937,0.860103507719015,0.989189709913342,0.341354869770817,0.614426013724972,0.313026082995925,0.520948935577084,0.713791318994479,0.273172593057827,0.967576156202937,0.451196804369117,0.0874530601806711,0.59521871798588,0.924426257832482,0.924426257832482,0.485475943733222,0.0518776080763114,0.614426013724972,0.451196804369117,0.860103507719015,0.967576156202937,0.0439890872097468
"4-cholesten-3-one",0.0370010457545527,0.796592401118967,0.154327160537791,0.713791318994479,0.576257826919622,0.137219212931031,0.817650128521416,0.225014088667236,0.485475943733222,0.0759390758518602,0.902917866811604,0.693511174791049,0.236519264676913,0.386434553629285,0.503066960517545,0.114016394963896,0.000668290061888927,0.12916175578724,0.817650128521416,0.402135894917861,0.967576156202937,0.203068420186092,0.19262499772471,0.386434553629285,0.356039941834193,0.0815541216928155,0.0874530601806711,0.817650128521417,0.557553078061045,0.539113807034715
"4-ethylphenylsulfate",0.140955536747864,0.26476160153018,0.642788891702261,0.209650170821303,0.950996838345088,0.16200432180198,0.434174799488076,0.711242675278101,0.513506637923609,0.327253486510859,0.295097795106374,0.197039690426476,0.781667607355141,0.87782422035992,0.781667607355141,0.926542767053161,0.0294381628083449,0.327253486510859,0.197039690426476,0.0885086965982129,0.8055007195868,0.534250287129701,0.344001453462213,0.493115396001149,0.222728180932994,0.473088733912789,0.711242675278101,0.279700193008828,0.327253486510859,0.12171940685141
"4-guanidinobutanoate",0.386434553629285,0.0706011110697353,0.673423202665486,0.860103507719015,0.145606226031775,0.0370010457545527,0.172786506584626,0.924426257832482,0.0280703042358757,0.59521871798588,0.0403864039827663,0.0370010457545527,0.83882493483871,0.286102697970978,0.734251788754801,0.796592401118968,0.0936424967223945,0.0167992340927046,0.0518776080763113,0.83882493483871,0.0874530601806712,0.0187283868010195,0.0150173742825602,0.633869587610079,0.0874530601806712,0.754880444355198,0.59521871798588,0.163386034746161,0.0607282533857394,0.386434553629285
"4-hydroxybutyrate (GHB)",0.105143271073346,0.424157749994814,0.582361374840651,0.728687504011136,0.527239748142483,0.407993025415916,0.136651082823611,0.62027999231038,0.738801708682206,0.0151537392053323,0.440623958824401,0.448968126155451,0.862673046727988,0.728687504011136,0.968186220907239,0.738801708682205,0.105143271073346,0.0192910855509082,0.659047134066959,0.759140583555185,0.989393352540606,0.163815945394852,0.17856077880913,0.779617362063818,0.448968126155451,0.474434760752164,0.649280125956287,0.183649498353882,0.120235349024061,0.698582435349376
"4-hydroxyglutamate",0.00806166279658789,0.860103507719015,0.106918151178142,0.967576156202937,0.83882493483871,0.12142915576969,0.418166994020656,0.273172593057827,0.576257826919622,0.299387684486895,0.539113807034715,0.713791318994479,0.860103507719015,0.0759390758518602,0.248380568071137,0.775664871585324,0.260598370671166,0.299387684486895,0.734251788754801,0.653538937959264,0.520948935577084,0.754880444355198,0.796592401118968,0.539113807034715,0.633869587610079,0.273172593057827,0.260598370671166,0.693511174791049,0.327015951002671,0.817650128521417
"4-hydroxyphenylacetylglutamine",0.919353970847648,0.140722109772459,0.516298931515527,0.879242893524782,0.634420270873349,0.100842053253016,0.388621238253745,0.879242893524781,0.00765334200689103,0.973084434224014,0.0532504918609227,0.0503971407442097,0.865924705039547,0.812994751793381,0.696724291318215,0.539147912153267,0.304638714559138,0.29597664881154,0.182762798029551,0.586045646667343,0.331439774732661,0.331439774732661,0.0222907506147279,0.865924705039547,0.00765334200689103,0.747829679451847,0.610057935419181,0.0239136928527574,0.152041012336626,0.135267989374641
"4-hydroxyphenylpyruvate",0.0896851201512627,0.125367943517716,0.684023561403914,0.684023561403914,0.318371544517328,0.00943091273763561,0.662569701911833,0.942338803062795,0.153563290655135,0.214787494969753,0.169026165503217,0.0341402461651596,0.727552668351943,0.0146058389051509,0.500103997909273,0.873493762145745,0.185411949262716,0.00358550422624146,0.0896851201512627,0.976921634673323,0.357931572468536,0.158615526447877,0.134366008418765,0.828004273108696,0.333901969988703,0.850697951756199,0.620350744954741,0.453260774537193,0.471748660503552,0.148612636917178
"4-imidazoleacetate",0.0280703042358757,0.341354869770817,0.418166994020657,0.796592401118968,0.539113807034715,0,0.313026082995925,0.451196804369117,0.106918151178142,0.520948935577084,0.0280703042358757,0.213864224336727,0.673423202665486,0.0280703042358757,0.653538937959263,0.989189709913342,0.203068420186092,0.0338251607875947,0.182531860964529,0.967576156202937,0.754880444355198,0.386434553629285,0.106918151178142,0.539113807034715,0.248380568071136,0.734251788754801,0.260598370671166,0.248380568071137,0.0561788662417929,0.203068420186092
"5-(galactosylhydroxy)-L-lysine",0.0759390758518602,0.485475943733222,0.485475943733222,0.817650128521416,0.273172593057827,0.273172593057827,0.236519264676913,0.386434553629285,0.796592401118968,0.182531860964529,0.520948935577084,0.673423202665486,0.248380568071137,0.163386034746161,0.693511174791049,0.286102697970978,0.0133753659145312,0.0936424967223945,0.520948935577084,0.520948935577084,0.817650128521416,0.0759390758518602,0.371067789395024,0.451196804369117,0.734251788754801,0.614426013724972,0.693511174791049,0.693511174791049,0.451196804369117,0.520948935577084
"5-acetylamino-6-amino-3-methyluracil",0.405816442400482,0.978338566755181,0.583784434532632,0.335770366218522,0.482360333939093,0.509211994902578,0.913485416831837,0.723128012702154,0.989168462852478,0.491239828676254,0.796060779109967,0.967511952225545,0.603052441135045,0.0932731104972001,0.266135179286553,0.491239828676254,0.240787702357967,0.286093457569867,0.82780676352638,0.0315298820793932,0.652207797497091,0.82780676352638,0.913485416831837,0.913485416831837,0.0631563503643532,0.662197288983884,0.817196783550099,0.967511952225545,0.956690258715585,0.622550844824485
"5-aminovalerate",0.00884998687509756,0.678723941700024,0.163815945394853,0.76936244408956,0.563744232908762,0.0849115276042282,0.509369688809352,0.509369688809352,0.376591859269915,0.00471432055119653,0.509369688809352,0.416037315053588,0.841760251396407,0.483065408077625,0.303741235439923,0.989393352540606,0.0729685753990673,0.0171330348452198,0.491765414058626,0.800220634715976,0.841760251396407,0.392135837715948,0.416037315053587,0.216015786526009,0.87315998023197,0.105143271073346,0.042040065749582,0.601209755608777,0.136651082823611,0.34646427930598
"5-hydroxylysine",0.453260774537193,0.435116132967087,0.782984361724339,0.67326931590858,0.89637624778979,0.426175240083245,0.839337385549216,0.919329824440966,0.519409044953238,0.0420356161494016,0.907845128118603,0.174385191716357,0.509717212840556,0.179847045399238,0.246751888630833,0.579136009707085,0.641341047431523,0.00943091273763561,0.684023561403914,0.220973355945717,0.74960004264657,0.349824725365261,0.341814628423492,0.850697951756199,0.641341047431523,0.850697951756199,0.839337385549216,0.558936040879458,0.93082837253222,0.609948988666334
"5-methylthioadenosine (MTA)",1,0.0936424967223945,0.327015951002671,0.273172593057827,0.0478169053553036,0.327015951002671,0.19262499772471,0.418166994020657,0.273172593057827,0.172786506584626,0.0518776080763114,0.19262499772471,0.713791318994479,0.860103507719015,0.451196804369117,0.902917866811604,0.796592401118967,0.713791318994479,0.0518776080763114,0.0706011110697353,0.236519264676913,0.434522554208937,0.539113807034715,0.327015951002671,0.00373447055331856,0.145606226031775,0.673423202665486,0.451196804369117,0.693511174791049,0.775664871585324
"5-methyluridine (ribothymidine)",0.388621238253746,0.398602021204199,0.786777876718459,0.786777876718459,0.287451709721315,0.722149566931773,0.516298931515527,0.973084434224014,0.349977133827808,0.839385070083696,0.646726463101038,0.62219658520051,0.0840250669124401,0.973084434224014,0.0376922408748964,0.773741926157038,0.946194048113315,0.659112591215143,0.398602021204199,0.176339317501675,0.865924705039547,0.62219658520051,0.892589230736957,0.986540642791052,0.224257142492989,0.684114173493219,0.304638714559138,0.659112591215143,0.505031998562558,0.62219658520051
"5-oxoproline",0.673423202665486,0.0759390758518602,0.163386034746161,0.902917866811604,1,0.12916175578724,0.299387684486896,0.327015951002671,0.00921598665454992,0.83882493483871,0.0118658922903862,0.0118658922903862,0.12916175578724,0.967576156202937,0.633869587610079,0.434522554208938,0.796592401118967,0.114016394963896,0.0759390758518602,0.539113807034715,0.154327160537791,0.434522554208938,0.0478169053553035,0.614426013724972,0.213864224336727,0.203068420186092,0.754880444355198,0.0118658922903862,0.0478169053553035,0.114016394963896
"6-phosphogluconate",0.693511174791049,0.860103507719015,0.775664871585324,0.520948935577084,0.539113807034715,0.881472363014635,0.796592401118967,0.402135894917861,0.653538937959264,0.0403864039827663,0.924426257832482,0.576257826919622,0.341354869770817,0.386434553629285,0.576257826919622,0.0607282533857394,0.0230588742090162,0.154327160537791,0.817650128521417,0.817650128521416,0.902917866811604,0.299387684486896,0.19262499772471,0.83882493483871,0.653538937959264,0.213864224336727,0.313026082995925,0.172786506584626,0.434522554208938,0.775664871585324
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",0.614426013724972,0.0936424967223946,0.434522554208938,0.539113807034715,0.114016394963896,0.945983670156841,0.00520150247761824,0.693511174791049,0.539113807034715,0.796592401118968,0.203068420186092,0.402135894917861,0.693511174791049,0.713791318994479,0.313026082995925,0.860103507719015,0.0936424967223945,0.451196804369117,0.145606226031775,0.248380568071136,0.12916175578724,0.00373447055331856,0.163386034746161,0.100128813234869,0.451196804369117,0.673423202665486,0.817650128521416,0.451196804369117,0.163386034746161,0.137219212931031
"7-hydroxycholesterol (alpha or beta)",0.031247611466218,0.359443741207266,0.031247611466218,0.973084434224014,0.493872855459162,0.56240276526953,0.747829679451847,0.146312878307187,0.140722109772459,0.539147912153267,0.471885870358409,0.196030971450571,0.0840250669124401,0.140722109772459,0.196030971450571,0.461061856034954,0.270815898568192,0.734959176053949,0.62219658520051,0.216989180100998,0.209862170145309,0.760758223669127,0.209862170145309,0.429289500848053,0.946194048113315,0.182762798029551,0.231665981453928,0.0921812688398026,0.388621238253745,0.56240276526953
"7-methylguanine",0.0655332271928347,0.299387684486895,0.418166994020656,0.83882493483871,0.485475943733222,0.0655332271928347,0.371067789395025,0.734251788754801,0.154327160537791,0.503066960517545,0.260598370671166,0.341354869770817,0.485475943733222,0.713791318994479,0.59521871798588,0.434522554208938,0.0208123843500963,0.503066960517545,0.299387684486895,0.0874530601806711,0.817650128521417,0.356039941834194,0.12916175578724,0.371067789395024,0.0518776080763114,0.371067789395024,0.273172593057827,0.402135894917861,0.402135894917861,0.299387684486895
"9,10-DiHOME",0.598006808271969,0.209862170145309,0.239215553023539,0.734959176053949,0.239215553023539,0.973084434224014,0.140722109772459,0.439761928943579,0.0964479283036621,0.539147912153267,0.163911928532229,0.140722109772459,0.398602021204199,0.0624690624786796,0.773741926157038,0.671576044499201,0.879242893524781,0.418937654541777,0.418937654541777,0.786777876718459,0.550725701286621,0.539147912153267,0.152041012336626,0.527671603831892,0.826169730859422,0.610057935419182,0.932766153652042,0.00922184501358382,0.0801327524040804,0.786777876718459
"acetylcarnitine (C2)",0.0655332271928348,0.451196804369117,0.485475943733222,0.860103507719015,0.817650128521417,0.137219212931031,0.182531860964529,0.614426013724972,0.520948935577084,0.0561788662417929,0.286102697970978,0.371067789395025,0.924426257832482,0.713791318994479,0.734251788754801,0.734251788754801,0.00606083055140366,0.0254755837807706,0.418166994020656,0.614426013724972,0.83882493483871,0.154327160537791,0.12142915576969,0.754880444355198,0.83882493483871,0.19262499772471,0.356039941834194,0.182531860964529,0.0308508738328496,0.557553078061045
"acetylphosphate",0.286102697970978,0.902917866811604,0.341354869770817,0.154327160537791,0.881472363014635,1,0.796592401118967,0.213864224336727,0.754880444355198,0.0561788662417929,0.539113807034715,0.945983670156841,0.0706011110697353,0.924426257832482,0.924426257832482,0.0254755837807706,0.100128813234869,0.434522554208937,0.468183503088795,0.945983670156841,0.633869587610079,0.299387684486896,0.225014088667236,0.989189709913342,0.902917866811604,0.299387684486895,0.386434553629285,0.693511174791049,0.734251788754801,0.356039941834194
"acisoga",0.614426013724972,0.881472363014635,0.653538937959264,0.881472363014635,0.945983670156841,0.83882493483871,0.673423202665486,0.468183503088794,0.902917866811604,0.860103507719015,0.860103507719015,0.945983670156841,0.106918151178142,0.286102697970978,0.273172593057827,0.0759390758518602,0.12916175578724,0.418166994020657,0.881472363014635,0.0403864039827663,0.485475943733222,0.967576156202937,0.673423202665486,1,0.0706011110697353,0.468183503088794,0.520948935577084,0.402135894917861,0.881472363014635,0.989189709913342
"aconitate [cis or trans]",0.225014088667236,0.83882493483871,0.299387684486896,0.485475943733222,0.236519264676913,1,0.653538937959263,0.213864224336727,0.485475943733222,0.83882493483871,0.557553078061045,0.273172593057827,0.182531860964529,0.260598370671166,0.989189709913342,0.19262499772471,0.273172593057827,0.860103507719015,0.503066960517545,0.881472363014635,0.754880444355198,0.371067789395025,0.734251788754801,0.775664871585324,0.734251788754801,0.614426013724972,0.945983670156841,0.356039941834194,0.485475943733222,0.0403864039827663
"adenosine 3',5'-diphosphate",0.407993025415916,0.629895298696934,0.303741235439923,0.0674433573167784,0.457385226153353,0.759140583555185,0.894187401026699,0.0440185276355092,0.759140583555185,0.728687504011136,0.668862170826185,0.392135837715948,0.0269243939927269,0.3176478222527,0.264066048723956,0.0298837831600381,0.779617362063818,0.841760251396407,0.339135921562963,0.883665268126761,0.34646427930598,0.883665268126761,0.989393352540606,0.610717739317405,0.759140583555186,0.862673046727988,0.400025625940467,0.659047134066959,0.270463710369742,0.124213996425763
"adrenoylcarnitine (C22:4)*",0.371067789395024,0.0439890872097468,0.653538937959263,0.860103507719015,0.402135894917861,0.137219212931031,0.114016394963896,0.520948935577084,0.0759390758518602,0.945983670156841,0.0478169053553036,0.0936424967223946,0.653538937959263,0.12142915576969,0.402135894917861,0.386434553629285,0.59521871798588,0.163386034746161,0.100128813234869,0.418166994020656,0.248380568071137,0.203068420186092,0.12142915576969,0.557553078061045,0.902917866811604,0.114016394963896,0.59521871798588,0.356039941834193,0.434522554208937,0.817650128521416
"allantoin",0.500190726020769,0.775047069082603,0.447576187102184,0.272698101231711,0.163544459641922,0.447576187102184,0.913485416831837,0.234677850467097,0.439068351733445,0.0404239810592009,0.913485416831837,0.682323852056226,0.652207797497091,0.405816442400482,0.205496406457221,0.168471006604619,0.111355691411342,0.199933930311684,0.692458140321262,0.913485416831837,0.456160227572872,0.924271071668742,0.366065215897758,0.482360333939093,0.612773481320415,0.0834117685256038,0.0532280492466433,0.153961357221426,0.272698101231711,0.259662456885307
"androstenediol (3beta,17beta) disulfate (1)",0.989393352540606,0.324727207069298,0.440623958824401,0.0347408310000391,0.257754954810169,0.601209755608777,0.210402699089904,0.474434760752164,0.810566097421653,0.34646427930598,0.239343079848027,0.554525230343538,0.440623958824401,0.852205971286359,0.199439119366812,0.894187401026699,0.0647895887406609,0.820938834522775,0.264066048723956,0.199439119366812,0.276947700273761,0.290173575781186,0.283517752717117,0.407993025415916,0.257754954810169,0.800220634715976,0.136651082823611,0.31065235774542,0.194088554513999,0.748953201612898
"androstenediol (3beta,17beta) disulfate (2)",0.612773481320415,0.902712845685628,0.536687380413918,0.0315298820793932,0.422284822639414,0.94587512407963,0.692458140321262,0.574239972908278,0.286093457569867,0.135866542907652,0.702637885203799,0.838442639487183,0.447576187102184,0.956690258715585,0.189082563741075,0.902712845685628,0.222731517241682,0.518302581473088,0.712861657246498,0.199933930311684,0.622550844824485,0.902712845685628,0.89195498013607,0.574239972908278,0.405816442400482,0.94587512407963,0.103871653632786,0.723128012702154,0.574239972908278,0.754167937587313
