"","StromalScore","ImmuneScore","ESTIMATEScore","APM1","APM2","Angiogenesis","B.cells","CD8.T.cells","CTLA4","Cytotoxic.cells","DC","Eosinophils","Macrophages","Mast.cells","NK.CD56bright.cells","NK.CD56dim.cells","NK.cells","Neutrophils","PD1","PDL1","T.cells","T.helper.cells","Tcm.cells","Tem.cells","Tfh.cells","Tgd.cells","Th1.cells","Th17.cells","Th2.cells","Treg.cells"
"3-methyl-2-oxobutyrate",0.181157891956663,-0.438592791052972,-0.219296395526486,-0.400454287483149,-0.381385035698237,0.171623266064207,-0.77230469728893,-0.25743489909631,-0.181157891956663,-0.352781158020869,-0.591146805332267,0.152554014279295,-0.181157891956663,-0.171623266064207,0.324177280343501,-0.30510802855859,0.247900273203854,-0.181157891956663,-0.51486979819262,-0.610216057117179,-0.314642654451045,-0.343246532128413,-0.219296395526486,-0.219296395526486,-0.390919661590693,-0.171623266064207,-0.162088640171751,0.228831021418942,-0.495800546407708,0.219296395526486
"3-methylglutaconate",0.111658105247816,0.260535578911572,0.260535578911572,0.348931578899427,0.246578315755595,-0.120962947351801,0.353583999951419,0.0837435789358624,0.125615368403794,0.260535578911572,0.404760631523335,-0.218663789443641,-0.120962947351801,0.409413052575327,-0.39545578941935,-0.223316210495633,-0.460589684147243,0.186096842079694,0.31636463153548,0.7304301051628,0.153529894715748,0.148877473663755,0.195401684183679,0.269840421015557,0.7909115788387,0.0372193684159388,0.0232621052599618,-0.451284842043258,0.31636463153548,0.176791999975709
"3-phosphoglycerate",0.309090909090909,-0.581818181818182,-0.127272727272727,-0.145454545454545,-0.109090909090909,0.345454545454545,-0.581818181818182,-0.163636363636364,-0.554545454545455,0.454545454545455,-0.490909090909091,0.6,-0.0363636363636364,-0.118181818181818,0.0909090909090909,0.0454545454545455,0.654545454545455,0.636363636363636,-0.527272727272727,-0.227272727272727,-0.427272727272727,-0.690909090909091,-0.690909090909091,-0.1,-0.3,0.0909090909090909,0.154545454545455,0.554545454545455,-0.636363636363636,-0.181818181818182
"3-sulfo-L-alanine",0.501140252336026,-0.0592256661851667,0.273349228546923,0.400912201868821,0.191344459982846,0.391800560917256,-0.364465638062564,0.469249509005551,-0.127562973321897,0.683373071367308,-0.236902664740667,0.109339691418769,0.0182232819031282,0.255125946643795,0.236902664740667,0.268793408071141,0.514807713763372,0.769933660407167,0.0136674614273462,0.300684151401615,0.086560589039859,-0.423691304247731,-0.451026227102423,-0.091116409515641,0.236902664740667,0.350798176635218,0.369021458538346,0.400912201868821,-0.583145020900103,0.150342075700808
"3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1)",0.456027069328881,0.0396545277677288,0.327149854083762,0.0743522395644915,0.465940701270813,0.118963583303186,-0.173488558983813,0.218099902722508,0.123920399274152,0.798047371325542,0.0198272638838644,0.0594817916515932,0.0793090555354576,-0.049568159709661,0.163574927041881,0.0743522395644915,0.460983885299847,0.550206572777237,0.0446113437386949,0.0346977117967627,0.232970350635407,-0.148704479128983,-0.0793090555354576,0.138790847187051,0.381674829764389,0.490724781125644,0.337063486025695,0.22801353466444,-0.371761197822457,-0.0396545277677288
"3-ureidopropionate",0.127272727272727,0.118181818181818,0.163636363636364,-0.0181818181818182,0.0818181818181818,-0.1,0.0454545454545455,0.2,0.227272727272727,0.4,0.136363636363636,-0.0272727272727273,0.563636363636364,-0.263636363636364,0.745454545454545,0.309090909090909,0.263636363636364,0.00909090909090909,0.0272727272727273,-0.436363636363636,0.245454545454545,0.0363636363636364,0.336363636363636,-0.0818181818181818,-0.181818181818182,0.245454545454545,0.427272727272727,-0.0363636363636364,0.1,0.00909090909090909
"4-acetamidobenzoate",0.0363636363636364,-0.254545454545455,-0.145454545454545,0,0.281818181818182,-0.118181818181818,-0.445454545454545,-0.2,-0.336363636363636,0.309090909090909,-0.2,0.227272727272727,-0.109090909090909,-0.645454545454545,0.390909090909091,-0.145454545454545,0.190909090909091,0.109090909090909,-0.209090909090909,-0.227272727272727,-0.136363636363636,-0.254545454545455,-0.245454545454545,0.0181818181818182,-0.00909090909090909,0.154545454545455,0.2,0.345454545454545,-0.445454545454545,0.0272727272727273
"4-acetaminophen sulfate",0.1,0.127272727272727,0.0818181818181818,0.345454545454545,0.1,-0.0545454545454545,-0.2,0.227272727272727,0.263636363636364,-0.0636363636363636,-0.00909090909090909,-0.318181818181818,-0.172727272727273,0.336363636363636,-0.218181818181818,-0.127272727272727,-0.363636363636364,0.0181818181818182,0.254545454545455,0.545454545454545,0.181818181818182,0.0363636363636364,0.0363636363636364,-0.236363636363636,0.609090909090909,-0.172727272727273,-0.254545454545455,-0.0636363636363636,-0.0181818181818182,0.627272727272727
"4-cholesten-3-one",0.645454545454545,-0.0909090909090909,0.463636363636364,0.127272727272727,-0.190909090909091,0.481818181818182,-0.0818181818181818,0.4,-0.236363636363636,0.563636363636364,-0.0454545454545455,0.136363636363636,0.390909090909091,0.290909090909091,0.227272727272727,0.509090909090909,0.881818181818182,0.490909090909091,-0.0818181818181818,-0.281818181818182,0.0181818181818182,-0.418181818181818,-0.427272727272727,0.290909090909091,-0.309090909090909,0.554545454545455,0.545454545454545,0.0818181818181818,-0.2,-0.209090909090909
"4-ethylphenylsulfate",-0.473815479535494,0.368523150749829,-0.157938493178498,0.410640082264095,0.0210584657571331,-0.452757013778361,0.263230821964163,0.126350794542798,0.221113890449897,-0.326406219235563,0.347464684992696,-0.421169315142661,-0.0947630959070988,-0.0526461643928327,0.0947630959070988,-0.0315876986356996,-0.652812438471125,-0.326406219235563,0.421169315142661,0.536990876806893,0.0842338630285323,0.210584657571331,0.315876986356996,-0.231643123328464,0.400110849385528,-0.24217235620703,-0.126350794542798,-0.357993917871262,0.326406219235563,0.494873945292627
