"","V2","V3"
"C00668",0,"glucose-6P  (G 6P )"
"C00022",-0.900339261189813,"pyruvate"
"C00257",1.48812482939246,"gluconate"
"C00345",0,"6-phosphogluconate (6P G )"
"C00117",0,"ribose-5P  (R 5P )"
"C05382",1.00341668612242,"sedoheptulose-7P  (S 7P )"
"C05378",1.34828726175199,"fructose-1,6D P  (F1,6D P )"
"C05345",1.30289490265309,"fructose -6P  (F6P )"
"C00199",0,"ribulose-5P  (R u5P )"
"C00197",0,"3-phosphoglycerate (3P G )"
