"","V2","V3"
"C00111",0,"dihydroxyacetonephosphate (D H A P )"
"C00074",0,"phosphoenolpyruvate (P EP )"
"C00149",1.06990056851494,"m alate (M al)"
"C00083",0,"m alonyl C oA"
"C00186",0.969237502076099,"lactate"
"C00022",-0.900339261189813,"pyruvate"
"C00122",0.882921947963507,"fum arate (Fum )"
"C00042",1.18972268440235,"succinate (S uc)"
