84281,-2.6713166808082298,C2orf88
159296,4.7723321218005301,NKX2-3
27350,-2.3863480622186501,APOBEC3C
23475,-2.2202213768977002,QPRT
5831,1.59385944071166,PYCR1
100128675,3.3016399413571702,HPN-AS1
157869,-2.3612368060520001,SBSPON
5104,-3.5701269284435999,SERPINA5
23632,-3.2143703026188701,CA14
65108,1.5730291730211801,MARCKSL1
65009,-2.2370411018706,NDRG4
3772,-3.0249065215720998,KCNJ15
3249,2.8740052922175101,HPN
56606,-2.0369848920143099,SLC2A9
55118,-2.8493082409112702,CRTAC1
10891,-2.2622192188561399,PPARGC1A
654790,-2.6703453895985301,PCP4L1
284,-2.3656706430083201,ANGPT1
55217,-2.0751849698797802,TMLHE
2877,-3.0144407167127198,GPX2
2775,-2.1585045568891701,GNAO1
1746,4.7789428228448099,DLX2
316,-2.6403476192809099,AOX1
59352,-2.9125194304150299,LGR6
64168,-1.96513989929472,NECAB1
80031,-1.9997101934350101,SEMA6D
57523,-2.0231412690397002,NYNRIN
1947,-1.3159689308581799,EFNB1
51704,-1.7431691166083401,
6573,1.6141140845419899,SLC19A1
6623,-2.0368782121159699,SNCG
2781,-1.6683985405847599,GNAZ
4168,-3.3910203540058399,MCF2
3222,3.3446404198873698,HOXC5
379,-1.7854374900728001,ARL4D
5288,-4.40916382418777,PIK3C2G
54795,1.8603861140807201,TRPM4
53905,-2.5876369407334199,DUOX1
595135,-2.7059840606941901,PGM5P2
339855,-2.8660852114220501,KY
3547,-3.05844784320825,IGSF1
9121,-2.0904781474551699,SLC16A5
51301,-2.5302155229966101,GCNT4
1288,-2.3222610967604602,COL4A6
50512,1.8150285366688801,PODXL2
6493,3.0494735119872001,SIM2
541468,-1.88125908815469,LURAP1
70,-3.3720619767772799,ACTC1
27090,-1.46085229829737,ST6GALNAC4
84502,-2.3384671220391202,JPH4
8309,-2.0910935331187699,ACOX2
25989,1.05214438203561,ULK3
9635,-3.7468216502789802,CLCA2
84457,-1.9093760669915201,PHYHIPL
2947,-1.8697486411197399,GSTM3
55224,-1.36894487617145,ETNK2
2628,-1.6186824778539,GATM
51090,-1.6109772389939301,PLLP
85315,-1.7215154178930301,PAQR8
127733,-2.14307352404124,UBXN10
60489,-1.7726553682547901,APOBEC3G
10046,-1.6750487098803799,MAMLD1
51280,2.1377048228856999,GOLM1
1577,-2.8376310616532701,
57622,1.65729833635579,LRFN1
9545,1.0188581037065001,RAB3D
196047,-3.2419646600773202,EMX2OS
5742,-2.0951125672455801,PTGS1
2625,-2.33250121786888,GATA3
65987,-1.99672096447493,KCTD14
84529,-1.3457807097969401,C15orf41
1580,-2.7503527965060899,CYP4B1
57406,-0.95326112413957897,ABHD6
2774,-1.9507389994761299,GNAL
388228,1.6635060881289101,SBK1
3579,-2.8604323887655698,CXCR2
8153,-1.8679887545905201,RND2
57565,-2.38300536455304,KLHL14
90527,-2.7453215314102999,DUOXA1
284656,2.34643834455962,EPHA10
445347,2.8734738260300601,
3239,-2.1861629348133702,HOXD13
91133,-2.0002022546879501,L3MBTL4
5507,-1.80271613381081,PPP1R3C
55521,1.8902867546002899,TRIM36
162494,-1.94851546933631,RHBDL3
2047,-2.3682071059909999,EPHB1
26354,0.90218330680366499,GNL3
50506,-2.8820266645679,DUOX2
59353,-2.3015081297700801,TMEM35
50486,-1.6262990347033699,G0S2
114800,-1.73252242514915,CCDC85A
166336,-1.5999072031283701,PRICKLE2
84632,-1.60808039608951,AFAP1L2
11187,1.017888939281,PKP3
3382,1.01494416794798,ICA1
84798,1.6710969626285099,C19orf48
7710,-1.75589951829763,ZNF154
443,-2.6727116952685099,ASPA
156,0.75153315780680296,ADRBK1
64284,1.6109772655847501,RAB17
120114,-2.2273045199257502,FAT3
29986,-4.0870614884013099,SLC39A2
10807,0.8309052597555,SDCCAG3
55885,-2.00794285172217,LMO3
6769,-2.5528115727620802,STAC
2948,-1.37451376258957,GSTM4
57569,-1.91861321532906,ARHGAP20
9362,-3.4598654053668398,CPNE6
1489,-1.6031923663246599,CTF1
145781,-1.7037210876198701,GCOM1
55715,-1.1723456364262601,
5947,-1.6105172900096401,RBP1
84189,-1.97856551845388,SLITRK6
1445,0.61410787812371104,CSK
79887,-1.4435536205741299,PLBD1
5373,0.79477654129820696,PMM2
858,-1.5365327766560699,CAV2
11096,-1.8901819462743801,ADAMTS5
6665,-1.67568430331105,SOX15
5179,-2.8030070740220001,PENK
401474,-1.7799859884667799,SAMD12
112817,-2.1722695491284001,HOGA1
3400,-1.9362651219873801,ID4
4355,-1.69660673141524,MPP2
22824,-1.89481237059359,HSPA4L
388135,-1.5546164869881101,C15orf59
8395,-1.8080112986641801,PIP5K1B
373863,0.81653150353688397,DND1
160428,-1.83710892533068,ALDH1L2
6331,-2.1042945119666898,SCN5A
9618,1.0613739261535,TRAF4
5324,-1.7164854351360901,PLAG1
9144,0.88861317198263901,SYNGR2
57402,-2.71040510141325,S100A14
5409,-3.1449653503636199,PNMT
80004,1.0951290031343299,ESRP2
5579,-1.9268205916783301,PRKCB
85377,-0.81847851603442701,MICALL1
142679,-1.13463639075545,
222698,-1.9730344095089301,NKAPL
7841,0.68700503644587096,MOGS
51435,-1.75504018931205,SCARA3
10999,0.88616733335396103,SLC27A4
5909,1.88827653951259,RAP1GAP
10610,-1.8563565798445301,ST6GALNAC2
79751,1.06756266695091,SLC25A22
1271,-2.2135843142390699,CNTFR
6716,-2.2497336814775002,SRD5A2
6406,-5.7296706485703703,SEMG1
387882,-1.50954643187088,C12orf75
6616,-2.0838085427678101,SNAP25
7546,4.8903163581933704,ZIC2
84879,-2.57290860892072,MFSD2A
2946,-2.0618759808455298,GSTM2
90139,-1.65737603928201,TSPAN18
169714,0.94815621763884195,QSOX2
59339,-1.3055803233146801,PLEKHA2
26155,0.61806498272990096,NOC2L
9429,-1.68222832679721,ABCG2
51151,4.6991518334322002,SLC45A2
51209,-2.13151381904752,RAB9B
93649,-2.2460512018212002,MYOCD
117245,-2.3483932869126201,HRASLS5
25928,-2.4056911165097201,SOSTDC1
3169,1.7426155001275201,FOXA1
8662,0.70787527903588898,EIF3B
5099,-2.02968395708556,PCDH7
54947,-1.4700108681453701,LPCAT2
7015,2.5612998496300099,
10826,-1.6715692999220999,FAXDC2
2196,-2.30932993021647,FAT2
7407,0.716904276419293,VARS
83987,-1.59890111616048,CCDC8
56547,3.5556464460712598,MMP26
231,-1.7175171305460999,AKR1B1
5437,0.89397306335725402,POLR2H
3077,-1.8041774663810399,HFE
4072,1.2320083873427401,EPCAM
219833,-1.72884639251681,C11orf45
955,0.87157913532112496,
9638,-1.2690013225561501,FEZ1
6591,-1.77282790045315,SNAI2
4150,0.96580203258617403,MAZ
5228,-1.60606828385336,PGF
