"","V2","V3"
"C00099",1.13750352385867,"Beta-alanine"
"C00083",0,"m alonyl C oA"
"C00024",0,"CoA"
"C00315",0,"spermidine"
"C00049",0,"aspartate"
"C00386",0,"carnosine"
"C00135",0.930514899662146,"histidine"
"C00334",1.23564675309046,"4-aminobutyrate"
