"","V2","V3"
"C00111",0,"dihydroxyacetonephosphate (D H A P )"
"C00074",0,"phosphoenolpyruvate (P EP )"
"C00149",0,"m alate (M al)"
"C00024",0,"CoA"
"C00083",0,"m alonyl C oA"
"C00186",0.61757776994012,"lactate"
"C00022",0,"pyruvate"
"C00122",0,"fum arate (Fum )"
"C00042",0,"succinate (S uc)"
