"","V2","V3"
"C00022",0,"pyruvate"
"C00042",0,"succinate (S uc)"
"C00122",0,"fum arate (Fum )"
"C00026",0,"2-oxoglutarate (2O G )"
"C00024",0,"CoA"
"C00334",1.23564675309046,"4-aminobutyrate"
"C00025",0.650098809010238,"glutam ate"
