"","V2","V3"
"5305",0,"PIP4K2A"
"3633",-0.722580843933992,"INPP5B"
"253430",-1.09445593134557,"IPMK"
"5728",-0.58945191120937,"PTEN"
"9562",-0.579134575670626,""
"3632",-0.499220542337291,"INPP5A"
"3706",5.21531343752593,"ITPKA"
"3705",1.16766235456018,"ITPK1"
"3628",0,"INPP1"
"3631",1.21369919644982,"INPP4A"
"4534",0,"MTM1"
"51477",-1.72354348771183,"ISYNA1"
"3612",0.308118966056703,"IMPA1"
"55586",-8.26632028219235,"MIOX"
"5297",0.754764249580099,"PI4KA"
"8394",-0.822768266228612,"PIP5K1A"
"5289",0,"PIK3C3"
"5330",0,"PLCB2"
"64768",0.373630283898108,"IPPK"
"5290",0,"PIK3CA"
"4329",-1.51775639126267,"ALDH6A1"
"7167",0.390331190229627,"TPI1"
"200576",0,"PIKFYVE"
"10423",0,"CDIPT"
"5286",0,"PIK3C2A"
"3635",0,"INPP5D"
