"","V2","V3"
"847",0,"CAT"
"1962",-1.77700730021799,"EHHADH"
"3620",1.71634415780045,"IDO1"
"259307",0,"IL4I1"
"1543",0,"CYP1A1"
"438",0,"ASMT"
"15",0,"AANAT"
"4128",-1.72160963994472,"MAOA"
"1644",-9.30693121242654,"DDC"
"125061",-3.8598917042862,"AFMID"
"38",0.746411820179905,"ACAT1"
"1892",-0.962273254363623,"ECHS1"
"2639",0.311451240606877,"GCDH"
"4967",1.17544358387516,"OGDH"
"130013",-9.4299055231892,"ACMSD"
"23498",-2.99500327730166,"HAAO"
"8942",0,"KYNU"
"8564",-3.1181013374461,"KMO"
"6999",1.29567416590584,"TDO2"
"7166",-1.76270761614854,"TPH1"
"883",-1.21423971467358,"CCBL1"
"217",-1.85880424240803,"ALDH2"
"316",-5.87540694616942,"AOX1"
"26",-8.49440325296658,"AOC1"
"11185",-2.00144398069556,"INMT"
