"","V2","V3"
"C00158",0,"CITRATE"
"C00149",-1.18805342084577,"MALATE"
"C00258",0,"GLYCERATE"
"C00160",-0.577477562898712,"GLYCOLATE (HYDROXYACETATE)"
"C00042",0,"SUCCINATE"
"C00037",-1.26282282282171,"GLYCINE"
"C00065",0,"SERINE"
"C00197",0,"3-PHOSPHOGLYCERATE"
"C00025",-0.570815268139151,"GLUTAMATE"
"C00064",1.43127592756601,"GLUTAMINE"
