"","V2","V3"
"231",-1.66000151881003,"AKR1B1"
"6652",-1.11796580577122,"SORD"
"3795",-4.09445945877536,"KHK"
"29085",0,"PHPT1"
"3098",-0.478306605717949,"HK1"
"5207",-1.72222039318767,"PFKFB1"
"4351",-0.344990866057805,"MPI"
"5372",-0.840826635917034,"PMM1"
"8790",-1.12637152629003,"FPGT"
"7264",0,"TSTA3"
"2762",-0.914226243021925,"GMDS"
"29925",0.496917725294266,"GMPPB"
"5211",-0.840126696066235,"PFKL"
"7167",0.390331190229627,"TPI1"
"226",1.25509505321557,"ALDOA"
"2203",-2.95994710511484,"FBP1"
"197258",-0.493703975679741,"FUK"
