"","V2","V3"
"1371",1.39820308891181,"CPOX"
"2990",0,"GUSB"
"7363",0,"UGT2B4"
"644",-0.748600204955646,"BLVRA"
"3052",1.21263321970818,"HCCS"
"1352",0,"COX10"
"2235",-1.2748844882732,"FECH"
"1356",-6.11451933498187,"CP"
"5498",-0.963630766697837,"PPOX"
"7389",-0.36339383864437,"UROD"
"7390",-0.705627700671573,"UROS"
"3145",0.551985383049636,"HMBS"
"210",-1.36253024889495,"ALAD"
"211",0.870586325025595,"ALAS1"
"2058",-0.411368583474479,"EPRS"
"326625",0,"MMAB"
"1355",-0.470979254565684,"COX15"
"3162",0,"HMOX1"
