"","V2","V3"
"3292",-0.525842974602297,"HSD17B1"
"412",-0.357429466928814,"STS"
"6820",-5.28472227036325,"SULT2B1"
"1583",4.68415065292997,"CYP11A1"
"1586",-2.44355331666899,"CYP17A1"
"1589",-3.51748876611297,"CYP21A2"
"3283",0,"HSD3B1"
"9420",-0.972595157354859,"CYP7B1"
"1584",0,""
"1543",0,"CYP1A1"
"6715",1.36133455148773,"SRD5A1"
"1109",-2.6246089457889,"AKR1C4"
"1585",0.33982917624666,"CYP11B2"
"6718",1.08621260501565,"AKR1D1"
"3290",-3.04477043889403,"HSD11B1"
"3291",1.12184950755018,"HSD11B2"
"3293",-2.16448345533233,"HSD17B3"
"3294",-3.65231002693436,"HSD17B2"
"7363",0,"UGT2B4"
"1588",0,""
"1577",-1.51360794914973,""
"1312",-1.08326850488384,"COMT"
"1545",-3.4131892407111,"CYP1B1"
"6783",-2.48264864426666,"SULT1E1"
"1581",-2.18510303114926,"CYP7A1"
"1571",-1.13187736639506,"CYP2E1"
"1576",0,"CYP3A4"
