"","V2","V3"
"C00042",0,"SUCCINATE"
"C00122",-1.05379842781396,"FUMARATE"
"C03672",1.06915333604694,"3-(4-HYDROXYPHENYL)LACTATE"
"C00082",0,"TYROSINE"
