"","V2","V3"
"2821",1.22526455281256,"GPI"
"64080",-2.03356057961914,"RBKS"
"55276",0,"PGM2"
"51071",-0.394732790787327,"DERA"
"5631",-0.814874264412988,"PRPS1"
"7086",0.852690830451555,"TKT"
"22934",-0.426918316625524,"RPIA"
"6120",-0.380387528799832,"RPE"
"226",1.25509505321557,"ALDOA"
"5211",-0.840126696066235,"PFKL"
"2203",-2.95994710511484,"FBP1"
"5226",0,"PGD"
"25796",0.643213398749258,"PGLS"
"2539",0.855012101359097,"G6PD"
"9104",-0.780233694156569,"RGN"
"6888",-0.272793524547212,"TALDO1"
"5236",0.301468671034047,"PGM1"
"9563",0,"H6PD"
