"","V2","V3"
"3376",0,"IARS"
"4677",0.552865372857813,"NARS"
"3035",0,"HARS"
"2193",0.37458527093382,"FARSA"
"5917",0,"RARS"
"5859",0,"QARS"
"833",0.946526207206637,"CARS"
"2617",0.963181045423479,"GARS"
"1615",-0.374448125351053,"DARS"
"6301",-0.346812080808192,"SARS"
"4141",0.632874103168094,"MARS"
"7407",0,"VARS"
"16",0.587369349222461,"AARS"
"3735",0.138212122202255,"KARS"
"23395",1.02325079092251,"LARS2"
"6897",0.800281041270221,"TARS"
"7453",-0.506680620015394,"WARS"
"123263",0.588573313986454,"MTFMT"
"8565",0.61897193795468,"YARS"
"2058",-0.411368583474479,"EPRS"
"5188",0.427918714672085,"PET112"
"118672",-0.370851768106364,"PSTK"
"51091",-1.03681430729978,"SEPSECS"
