"","V2","V3"
"1327",1.00914549354263,"COX4I1"
"4718",0.360417848123166,"NDUFC2"
"4717",0.364688207052633,"NDUFC1"
"4716",0.610659484817253,"NDUFB10"
"4715",0.502933422785484,"NDUFB9"
"4714",0,"NDUFB8"
"4713",0.624120594209541,"NDUFB7"
"4712",0.305165719742311,"NDUFB6"
"4711",0,"NDUFB5"
"4710",0.434104379398422,"NDUFB4"
"4709",-0.325795600898566,"NDUFB3"
"4708",0.594853723216873,"NDUFB2"
"4707",0.597605829994892,"NDUFB1"
"126328",0.256749739044293,"NDUFA11"
"4706",0.617821130186977,"NDUFAB1"
"4705",0,"NDUFA10"
"4704",0.774470750017298,"NDUFA9"
"4702",1.05213765422851,"NDUFA8"
"4701",0.764894692353061,"NDUFA7"
"4700",1.08161704963325,"NDUFA6"
"4698",0.500142698196821,"NDUFA5"
"4697",0.811609605536656,"NDUFA4"
"4696",0.87970430608279,"NDUFA3"
"4695",0,"NDUFA2"
"4694",0.679517804554663,"NDUFA1"
"4731",0,"NDUFV3"
"4729",0.558369031893583,"NDUFV2"
"4723",0.579420282923989,"NDUFV1"
"4728",0.841941268319347,"NDUFS8"
"374291",0.986342678655257,"NDUFS7"
"4726",0.311761251445498,"NDUFS6"
"4725",0.432844120416131,"NDUFS5"
"4724",0.255364697350922,"NDUFS4"
"4722",0.352101644984914,"NDUFS3"
"4720",0,"NDUFS2"
"4719",0,"NDUFS1"
"10063",0.768647936068395,"COX17"
"1355",-0.470979254565684,"COX15"
"1353",-0.945110065713967,"COX11"
"1351",0.793753163801403,"COX8A"
"1350",0.966585338129379,"COX7C"
"1349",1.10665949653038,"COX7B"
"1346",0,"COX7A1"
"1345",2.07501150148614,"COX6C"
"1537",0.787431196173489,"CYC1"
"498",0.637800601472545,"ATP5A1"
"479",-8.80950333751547,"ATP12A"
"5464",-0.534809982348467,"PPA1"
"6391",-0.46417826268902,"SDHC"
"6392",0,"SDHD"
"6389",1.12171006486989,"SDHA"
"6390",-0.42861358324204,"SDHB"
"10975",0.777212743499141,"UQCR11"
"29796",1.01764400417686,"UQCR10"
"27089",1.03037298514658,"UQCRQ"
"7381",0.645955763624412,"UQCRB"
"7388",0,"UQCRH"
"7385",0.579582586165619,"UQCRC2"
"7384",0.728936200837122,"UQCRC1"
"7386",0.537634587055558,"UQCRFS1"
"1340",0.648713438255252,"COX6B1"
"1337",1.2475746749684,"COX6A1"
"1329",0.37705955177669,"COX5B"
"9377",1.36830343044871,"COX5A"
"1352",0,"COX10"
"506",0.71691682823173,"ATP5B"
"509",0,"ATP5C1"
"539",0,"ATP5O"
"513",1.02153594560679,"ATP5D"
"514",0.953218097874196,"ATP5E"
"516",0,"ATP5G1"
"515",-0.306973462893996,"ATP5F1"
"521",0.872422711806796,"ATP5I"
"522",0,"ATP5J"
"9551",0.536069468674163,"ATP5J2"
"10476",0.254326209603545,"ATP5H"
"10632",0.685454040039272,"ATP5L"
"523",1.26002853720226,"ATP6V1A"
"525",1.95478299668994,"ATP6V1B1"
"528",0.307403759592089,"ATP6V1C1"
"51382",1.15470303522093,"ATP6V1D"
"529",0.69636902023398,"ATP6V1E1"
"9296",1.04306055943588,"ATP6V1F"
"534",-2.57862825463045,"ATP6V1G2"
"51606",0.721564084748779,"ATP6V1H"
"535",-0.731792010646946,"ATP6V0A1"
"9114",0.320635559980512,"ATP6V0D1"
"8992",0,"ATP6V0E1"
"537",1.12462929928672,"ATP6AP1"
"527",1.76815981123729,"ATP6V0C"
"54539",0.481905738369321,"NDUFB11"
"55967",1.1166125681445,"NDUFA12"
"51079",0.444228683795194,"NDUFA13"
