"","x"
"1",0
"2",-2.40936876409857
"3",0
"4",-1.3193473444943
"5",-0.512587748268206
"6",0
"7",0
"8",0
"9",-2.11504459869641
"10",0
"11",0.215083115553007
"12",-0.674728545699326
"13",-2.51866314281216
