"","x"
"1",-0.755540067080146
"2",0.213200206067471
"3",-0.302753300439591
"4",-1.23054082487026
"5",0
"6",0
"7",-0.756806175073068
"8",-1.18899375769161
"9",-0.578368972499186
"10",-0.843183698170126
"11",-1.05338533321304
"12",0
