"","x"
"1",0.355155489381184
"2",0
"3",0
"4",0.776927474387998
"5",0
"6",0
"7",0
"8",0.319099949037638
"9",0
"10",0
"11",0
"12",0.44753799871332
"13",0.776966014827887
"14",0
"15",0.515998140047866
"16",0
"17",0.242546236229013
"18",0.480899767212567
"19",0
