"","x"
"1",0.427754926409598
"2",-0.517071860867196
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",-0.115224126116784
"10",0
"11",-1.11912596360945
"12",0
"13",-0.671378697314599
"14",0.491925868813079
"15",0.13931663769899
"16",-0.414701513502633
"17",0
"18",0.314085108227708
"19",-1.27900661765396
