"","x"
"1",-0.371228457849281
"2",-1.27900661765396
"3",-2.71020904365269
"4",0.342976029515034
"5",-1.11912596360945
"6",-0.261192137746312
"7",0
"8",0.465327756208666
"9",0
"10",0
"11",-0.229417760991686
"12",0
"13",0
"14",0
"15",0.617162049234325
"16",0.282814911986216
"17",-0.526529261328315
"18",-0.286729121130653
"19",-1.34982895314103
"20",0
"21",0
"22",-0.257183890077672
"23",0
"24",-0.40899777522657
