"","x"
"1",0
"2",0.194258794606576
"3",0
"4",0
"5",-0.636430394538446
"6",0
"7",-0.700630329593698
"8",-1.93355687892963
"9",-0.598512771249187
"10",0.154733504714613
"11",0.84830659571009
"12",0.930316663954323
"13",0.439026531971159
"14",-1.32626942278696
"15",0
"16",-0.283311465798841
"17",3.75755114293714
"18",-0.728624017879321
"19",0.506707885759576
