"","x"
"1",-1.11912596360945
"2",-0.957142270892666
"3",-0.807308323805996
"4",-2.51866314281216
"5",-1.21438881138319
"6",-1.32261474180373
"7",0
"8",0
"9",-2.80692059163728
"10",0
"11",-0.640611870263664
"12",-0.39869793508471
"13",-1.32626942278696
"14",-0.671378697314599
"15",3.75755114293714
"16",0
"17",-0.913515797866464
