"","x"
"1",-0.480137776702389
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0.514143608433063
"8",0.974528174121515
"9",0.259315850296506
"10",0
"11",0
"12",0
"13",-0.193231051611068
"14",0
"15",-1.66932053252029
"16",0
"17",0.481252775714027
"18",0
"19",0
"20",-0.426473516820693
"21",-1.27900661765396
"22",-2.51866314281216
"23",-2.58238999087463
"24",-1.31602039337864
