"","x"
"1",-1.69193959851803
"2",0
"3",-2.98099063326681
"4",0.503485655014499
"5",0
"6",-1.95767268321892
"7",0.396845143222227
"8",0
"9",-0.274116963708011
"10",0
"11",-1.23054082487026
"12",-0.206985812573075
"13",-0.524960713617864
"14",0
"15",0
"16",0
