"","x"
"1",0.282814911986216
"2",0
"3",0
"4",0.293690280230164
"5",0.413611305010093
"6",0
"7",0
"8",-0.371228457849281
"9",0
"10",0.617162049234325
"11",0.195484494862294
"12",0.330001684147582
"13",0
"14",0.229033699485214
"15",-0.526529261328315
"16",-0.22561596533134
