"","x"
"1",-2.71020904365269
"2",-1.1017315776403
"3",-0.728624017879321
"4",0
"5",-1.04193892900092
"6",0
"7",0
"8",-3.41484879888048
"9",-1.11912596360945
"10",3.75755114293714
"11",0
"12",-1.32626942278696
"13",0.514143608433063
"14",-2.51866314281216
"15",-1.28305263560874
"16",0
"17",-3.29562995317962
