"","V2","V3"
"C00064",0,"glutamine"
"C05512",1.54936389139434,"2'-deoxyinosine"
"C00020",2.55502550126647,"adenosine 5'-monophosphate (AMP)"
"C00212",0,"adenosine"
"C00147",0,"adenine"
"C00294",0,"inosine"
"C00262",0,"hypoxanthine"
"C00086",-0.252881335751595,"urea"
"C00366",0,"urate"
"C00385",1.17792316329463,"xanthine"
"C00037",0,"glycine"
"C00242",0,"guanine"
"C00330",0,"2'-deoxyguanosine"
"C00387",0,"guanosine"
"C01762",0,"xanthosine"
"C01367",0,"adenosine 3'-monophosphate (3'-AMP)"
