"","V2","V3"
"C00099",1.21679778541405,"beta-alanine"
"C00186",0.711716200483032,"lactate"
"C05984",1.31545404853657,"2-hydroxybutyrate (AHB)"
"C00042",0,"succinate"
"C00583",0,"1,2-propanediol"
