"","V2","V3"
"C00357",0,"N-acetylglucosamine 6-phosphate"
"C05345",0,"fructose-6-phosphate"
"C00270",-0.89335999573411,"N-acetylneuraminate"
"C00668",0,"glucose-6-phosphate (G6P)"
"C00103",0,"glucose 1-phosphate"
"C00159",0,"mannose"
"C00031",0,"glucose"
"C00275",0,"mannose-6-phosphate"
