"","V2","V3"
"C00159",0,"mannose"
"C00275",0,"mannose-6-phosphate"
"C00392",0,"mannitol"
"C00794",0,"sorbitol"
"C05345",0,"fructose-6-phosphate"
"C00095",0,"fructose"
"C00186",0.711716200483032,"lactate"
